product_id,product_name,brand_name,category,list_price,discount_price,sale_in_30days,rating,no_of_reviews,first_available,rankings,stock_alert
108764,"Mielle, Strengthening Shampoo, Rosemary Mint, 12 fl oz (355 ml)",Mielle,Shampoo,95.93,95.93,10000,4.6,17806,08/2021,"{'ranking_shampoo': 2, 'ranking_hair_care': 5, 'ranking_bath_&_personal_care': 10}",
6419,"Giovanni, Smooth As Silk™, Deep Moisture Shampoo, For Damaged Hair, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,5000,4.5,60121,05/2007,"{'ranking_shampoo': 4, 'ranking_hair_care': 12, 'ranking_bath_&_personal_care': 43}",
6412,"Giovanni, Tea Tree Triple Treat, Invigorating Shampoo, For All Hair Types, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,5000,4.6,30287,05/2007,"{'ranking_shampoo': 8, 'ranking_hair_care': 20, 'ranking_bath_&_personal_care': 55}",
100354,"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Shampoo, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,5000,4.5,33247,06/2020,"{'ranking_shampoo': 9, 'ranking_hair_care': 21, 'ranking_bath_&_personal_care': 58}",
6398,"Giovanni, 50:50 Balanced™, Hydrating-Clarifying Shampoo, For Normal to Dry Hair, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,2000,4.5,17385,05/2007,"{'ranking_shampoo': 15, 'ranking_hair_care': 48, 'ranking_bath_&_personal_care': 156}",
99878,"SheaMoisture, Jamaican Black Castor Oil, Strengthen & Restore Shampoo, 3.2 fl oz (95 ml)",SheaMoisture,Shampoo,28.49,28.49,1000,4.5,33247,06/2020,"{'ranking_shampoo': 26, 'ranking_hair_care': 90, 'ranking_bath_&_personal_care': 342}",
122069,"Kitsch, Strengthening  Solid Shampoo Bar,  Rice Water Protein, White Tea & Mandarin, 1 Bar, 3.2 oz (91 g)",Kitsch,Shampoo,110.51,110.51,,4.6,512,06/2023,"{'ranking_shampoo': 30, 'ranking_hair_care': 101, 'ranking_bath_&_personal_care': 381}",out of stock
14368,"Giovanni, Root 66, Max Volume Shampoo, For Limp, Lifeless Hair, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.81,71.81,1000,4.5,5659,01/2009,"{'ranking_shampoo': 35, 'ranking_hair_care': 120, 'ranking_bath_&_personal_care': 441}",
120649,"SheaMoisture, Curl & Shine Shampoo, Thick, Curly Hair, Coconut & Hibiscus, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,,4.7,1174,05/2023,"{'ranking_shampoo': 31, 'ranking_hair_care': 104, 'ranking_bath_&_personal_care': 387}",out of stock
97575,"SheaMoisture, Kids Extra-Nourishing Shampoo, Mango & Carrot, 8 fl oz (237 ml)",SheaMoisture,Shampoo,85.59,85.59,750,4.7,8900,01/2020,"{'ranking_baby_shampoo': 3, 'ranking_baby_&_kids_bath,_skin,_hair': 20, 'ranking_shampoo': 45, 'ranking_hair_care': 151, 'ranking_baby_&_kids': 285}",
99931,"Giovanni, Tea Tree Triple Treat, Invigorating Shampoo, For All Hair Types, 2 fl oz (60 ml)",Giovanni,Shampoo,19.48,19.48,1000,4.6,30287,04/2020,"{'ranking_shampoo': 46, 'ranking_hair_care': 153, 'ranking_bath_&_personal_care': 558}",
100295,"SheaMoisture, Power Greens Shampoo, Moringa & Avocado, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,750,4.5,8143,06/2020,"{'ranking_shampoo': 47, 'ranking_hair_care': 155, 'ranking_bath_&_personal_care': 564}",
103812,"Giovanni, Smooth As Silk, Deep Moisture Shampoo, For Damaged Hair, 2 fl oz (60 ml)",Giovanni,Shampoo,19.48,19.48,1000,4.5,60121,01/2021,"{'ranking_shampoo': 48, 'ranking_hair_care': 157, 'ranking_bath_&_personal_care': 567}",
99933,"Giovanni, 50:50 Balanced, Hydrating-Clarifying Shampoo, For Normal to Dry Hair, 2 fl oz (60 ml)",Giovanni,Shampoo,19.48,19.48,1000,4.5,17385,04/2020,"{'ranking_shampoo': 57, 'ranking_hair_care': 182, 'ranking_bath_&_personal_care': 637}",
120652,"SheaMoisture, Manuka Honey & Mafura Oil, Intensive Hydration Shampoo, Extra Dry, Damaged Hair, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,750,4.6,730,05/2023,"{'ranking_shampoo': 58, 'ranking_hair_care': 190, 'ranking_bath_&_personal_care': 669}",
108740,"Cantu, Care For Kids, Tear-Free Nourishing Shampoo, Gentle Care for Textured Hair, 8 fl oz (237 ml)",Cantu,Shampoo,48.71,48.71,750,4.7,1545,08/2021,"{'ranking_baby_shampoo': 6, 'ranking_baby_&_kids_bath,_skin,_hair': 29, 'ranking_shampoo': 70, 'ranking_hair_care': 212, 'ranking_baby_&_kids': 417}",
114613,"SheaMoisture, Daily Hydration Shampoo with Coconut Milk & Acacia Senegal, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,500,4.5,1219,07/2022,"{'ranking_shampoo': 71, 'ranking_hair_care': 220, 'ranking_bath_&_personal_care': 826}",
142654,"Kitsch, Volumizing Solid Shampoo Bar, Rosemary & Biotin, Lavender & Vanilla, 3.2 oz (91 g)",Kitsch,Shampoo,110.51,110.51,,4.9,35,06/2024,"{'ranking_shampoo': 66, 'ranking_hair_care': 207, 'ranking_bath_&_personal_care': 772}",coming soon
122598,"Dove, Kids Care, Moisturizing Shampoo, For Coils, Curls and Waves, 17.5 fl oz (518 ml)",Dove,Shampoo,58.78,58.78,500,4.7,151,06/2023,"{'ranking_baby_shampoo': 7, 'ranking_baby_&_kids_bath,_skin,_hair': 33, 'ranking_shampoo': 73, 'ranking_hair_care': 236, 'ranking_baby_&_kids': 447}",
108736,"Cantu, Shea Butter, Cleansing Cream Shampoo, For Natural Curls, Coils & Waves, 13.5 fl oz (400 ml)",Cantu,Shampoo,60.36,60.36,750,4.5,3381,08/2021,"{'ranking_shampoo': 74, 'ranking_hair_care': 242, 'ranking_bath_&_personal_care': 921}",
122070,"Kitsch, Nourishing Solid Shampoo Bar, Castor Oil, Sugared Amber & Shea, 3.2 oz (91 g)",Kitsch,Shampoo,110.51,110.51,500,4.6,268,06/2023,"{'ranking_shampoo': 84, 'ranking_hair_care': 268, 'ranking_bath_&_personal_care': 995}",
92460,"Dove, Dermacare Scalp, Anti-Dandruff Shampoo, Soothing Moisture, 12 fl oz (355 ml)",Dove,Shampoo,43.21,43.21,500,4.7,342,06/2022,"{'ranking_shampoo': 91, 'ranking_hair_care': 281, 'ranking_bath_&_personal_care': 1055}",
97586,"SheaMoisture, Raw Shea Butter, Deep Moisturizing Shampoo, Curly to Coily Hair, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,500,4.5,1220,01/2020,"{'ranking_shampoo': 100, 'ranking_hair_care': 303, 'ranking_bath_&_personal_care': 1137}",
120663,"SheaMoisture, Manuka Honey & Yogurt, Hydrate + Repair Shampoo with Mafura & Baobab Oils, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,,4.6,399,05/2023,"{'ranking_shampoo': 92, 'ranking_hair_treatments': 104, 'ranking_hair_care': 282, 'ranking_bath_&_personal_care': 1057}",out of stock
75760,"Giovanni, 2chic, Ultra-Moist Shampoo, For Dry, Damaged Hair, Avocado + Olive Oil, 24 fl oz (710 ml)",Giovanni,Shampoo,143.79,143.79,500,4.6,2915,07/2017,"{'ranking_shampoo': 106, 'ranking_hair_care': 320, 'ranking_bath_&_personal_care': 1214}",
109202,"Cantu, Shea Butter, Moisturizing Cream Shampoo, 13.5 fl oz (400 ml)",Cantu,Shampoo,48.73,48.73,400,4.6,1930,08/2021,"{'ranking_shampoo': 113, 'ranking_hair_care': 348, 'ranking_bath_&_personal_care': 1344}",
120672,"SheaMoisture, Anti-Dandruff Shampoo, Apple Cider Vinegar, 13 fl oz (384 ml)",SheaMoisture,Shampoo,107.26,107.26,400,4.5,534,05/2023,"{'ranking_shampoo': 113, 'ranking_hair_care': 348, 'ranking_bath_&_personal_care': 1344}",
125040,"L'Oréal, EverPure, Bond Repair Shampoo, 6.8 fl oz (200 ml)",L'Oréal,Shampoo,100.11,100.11,300,4.6,170,07/2023,"{'ranking_shampoo': 118, 'ranking_hair_care': 367, 'ranking_bath_&_personal_care': 1411}",
81710,"Giovanni, 2chic, Frizz Be Gone Shampoo, Shea Butter + Sweet Almond Oil, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,,4.5,2902,05/2018,"{'ranking_shampoo': 129, 'ranking_hair_care': 406, 'ranking_bath_&_personal_care': 1546}",out of stock
75770,"Giovanni, 2chic, Ultra-Sleek Shampoo, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 24 fl oz (710 ml)",Giovanni,Shampoo,143.79,143.79,400,4.5,3569,07/2017,"{'ranking_shampoo': 137, 'ranking_hair_care': 427, 'ranking_bath_&_personal_care': 1636}",
43351,"Giovanni, 2chic, Ultra Sleek Shampoo, For All Hair Types, Brazilian Keratin + Moroccan Argan Oil, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,200,4.4,7126,04/2012,"{'ranking_shampoo': 148, 'ranking_hair_care': 475, 'ranking_bath_&_personal_care': 1812}",
136943,"Luseta Beauty, Rosemary Mint Complex, Strengthening Shampoo, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,104.67,104.67,,4.8,78,12/2023,"{'ranking_shampoo': 140, 'ranking_hair_care': 440, 'ranking_bath_&_personal_care': 1682}",out of stock
75773,"Giovanni, 2chic, Repairing Shampoo, For Damaged, Over-Processed Hair, Blackberry + Coconut Milk, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,,4.6,1803,07/2017,"{'ranking_shampoo': 154, 'ranking_hair_care': 484, 'ranking_bath_&_personal_care': 1876}",out of stock
98846,"Luseta Beauty, Keratin Shampoo, For Damaged & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,110.48,110.48,200,4.6,831,01/2020,"{'ranking_shampoo': 167, 'ranking_hair_care': 525}",
119935,"SheaMoisture, High Porosity Moisture Replenish Shampoo, Mongongo & Jojoba Oils, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,93.03,200,4.5,284,05/2023,"{'ranking_shampoo': 173, 'ranking_hair_care': 539}",
92607,"Dove, Dermacare Scalp, Anti-Dandruff Shampoo, Dryness & Itch Relief, 12 fl oz (355 ml)",Dove,Shampoo,43.2,43.2,300,4.7,213,07/2022,"{'ranking_shampoo': 173, 'ranking_hair_care': 539}",
114712,"Dove, Cucumber & Moisture Shampoo, For Dull Hair, 25.4 fl oz. (750 ml)",Dove,Shampoo,79.3,79.3,,4.6,103,08/2022,"{'ranking_shampoo': 158, 'ranking_hair_care': 502, 'ranking_bath_&_personal_care': 1962}",out of stock
75761,"Giovanni, 2chic, Ultra-Moist Shampoo, For Dry, Damaged Hair, Avocado + Olive Oil, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,200,4.5,2673,07/2017,"{'ranking_shampoo': 176, 'ranking_hair_care': 545}",
98847,"Luseta Beauty, Biotin & Collagen Shampoo, For Thin & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,110.48,110.48,200,4.5,781,03/2020,"{'ranking_shampoo': 176, 'ranking_hair_care': 545}",
109281,"Giovanni, Art Of Giovanni, Men, 2-In-1 Daily Shampoo & Conditioner with Ginseng and Eucalyptus, 16.9 fl oz (499 ml)",Giovanni,Shampoo,71.85,71.85,200,4.7,579,09/2021,"{""ranking_men's_shampoo"": 5, ""ranking_men's_grooming"": 38, 'ranking_conditioner': 119, 'ranking_shampoo': 180, 'ranking_hair_care': 559}",
98845,"Luseta Beauty, Tea Tree & Argan Oil Shampoo, For Damaged & Oily Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,110.48,110.48,200,4.6,1075,01/2020,"{'ranking_shampoo': 182, 'ranking_hair_care': 570}",
114604,"Dove, Intensive Repair Shampoo, 25.4 fl oz (750 ml)",Dove,Shampoo,79.3,79.3,200,4.6,219,08/2022,"{'ranking_shampoo': 186, 'ranking_hair_care': 596}",
122076,"Kitsch, Purple Toning Solid Shampoo Bar, Biotin, Orange Blossom & Jasmine, 3.2 oz (91 g)",Kitsch,Shampoo,110.51,110.51,200,4.7,164,06/2023,"{'ranking_shampoo': 186, 'ranking_hair_care': 596}",
104732,"L'Oréal, Elvive, Color Vibrancy, Purple Shampoo, Highlighted Brunette, Blonde & Grey Hair, 6.7 fl oz (200 ml)",L'Oréal,Shampoo,55.81,55.81,200,4.5,590,03/2021,"{'ranking_shampoo': 191, 'ranking_hair_care': 610}",
119079,"Cantu, Avocado Hydrating Shampoo, For Natural Curls, Coils & Waves, 13.5 fl oz (400 ml)",Cantu,Shampoo,66.89,66.89,200,4.6,230,04/2023,"{'ranking_shampoo': 194, 'ranking_hair_care': 621}",
109287,"Giovanni, Smoothing Castor Oil Shampoo, For All Hair Types, 13.5 fl oz (399 ml)",Giovanni,Shampoo,91.44,91.44,,4.6,834,10/2021,"{'ranking_shampoo': 185, 'ranking_hair_care': 582}",out of stock
121937,"L'Oréal, Elvive, Hyaluron + Plump, 72H Hydrating Shampoo, Dry, Dehydrated Hair, 12.6 fl oz (375 ml)",L'Oréal,Shampoo,55.85,55.85,200,4.7,120,06/2023,"{'ranking_shampoo': 198, 'ranking_hair_care': 633}",
114610,"Dove, Daily Moisture Shampoo, 25.4 fl oz (750 ml)",Dove,Shampoo,79.3,79.3,200,4.6,166,08/2022,"{'ranking_shampoo': 201, 'ranking_hair_care': 654}",
110483,"Mielle, Moisturizing and Detangling Shampoo, Pomegranate & Honey, 12 fl oz (355 ml)",Mielle,Shampoo,124.98,124.98,200,4.5,312,10/2021,"{'ranking_detangler': 10, 'ranking_shampoo': 205, 'ranking_hair_care': 669}",
124469,"Cantu, Scalp Relief Shampoo, Guava, 13.5 fl oz (400 ml)",Cantu,Shampoo,66.89,66.89,,4.7,162,07/2023,"{'ranking_shampoo': 198, 'ranking_hair_care': 633}",out of stock
75790,"Giovanni, 2chic, Ultra-Volume Shampoo, For Fine, Limp Hair, Papaya + Tangerine Butter, 24 fl oz (710 ml)",Giovanni,Shampoo,143.79,143.79,200,4.6,4877,07/2017,"{'ranking_shampoo': 212, 'ranking_hair_care': 691}",
115674,"Giovanni, Curl Habit, Curl Defining Shampoo, For All Curl Types, 13.5 fl oz (399 ml)",Giovanni,Shampoo,91.44,91.44,200,4.6,409,10/2022,"{'ranking_shampoo': 212, 'ranking_hair_care': 691}",
92401,"Dove, Men+Care, 2 in 1 Shampoo + Conditioner, Fresh & Clean, 25.4 fl oz (750 ml)",Dove,Shampoo,94.26,94.26,100,4.6,103,06/2022,"{""ranking_men's_shampoo"": 6, ""ranking_men's_grooming"": 56, 'ranking_conditioner': 149, 'ranking_shampoo': 212, 'ranking_hair_care': 691}",
143768,"Dove, Bond Strength + Peptide Complex Shampoo, 12 fl oz (355 ml)",Dove,Shampoo,34.2,30.78,,5.0,8,08/2024,"{'ranking_shampoo': 205, 'ranking_hair_care': 669}",coming soon
122054,"Giovanni, Biotin & Collagen Strengthening Shampoo, 13.5 fl oz (399 ml)",Giovanni,Shampoo,94.78,94.78,100,4.6,128,06/2023,"{'ranking_shampoo': 226, 'ranking_hair_care': 722}",
125043,"L'Oréal, Ever Strong, Thickening Shampoo, Rosemary Leaf, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,100.12,100.12,100,4.8,33,07/2023,"{'ranking_shampoo': 234, 'ranking_hair_care': 749}",
142327,"SheaMoisture, Men, Refreshing Shampoo, Vetiver & Neroli, 15 fl oz (444 ml)",SheaMoisture,Shampoo,59.93,53.94,100,4.9,13,07/2024,"{""ranking_men's_shampoo"": 8, ""ranking_men's_grooming"": 64, 'ranking_shampoo': 234, 'ranking_hair_care': 749}",
98851,"Luseta Beauty, Color Brightening Purple Shampoo, For Blonde & Gray Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,131.25,131.25,100,4.5,677,01/2020,"{'ranking_shampoo': 237, 'ranking_hair_care': 762}",
124728,"Mielle, Sea Moss Blend, Anti-Shedding Shampoo, 8 fl oz (236.6 ml)",Mielle,Shampoo,106.8,106.8,100,4.6,102,07/2023,"{'ranking_sea_moss,_beauty': 2, 'ranking_shampoo': 241, 'ranking_beauty_by_ingredient': 394, 'ranking_hair_care': 784, 'ranking_beauty': 1585}",
125041,"L'Oréal, EverPure, 1 Glossing Shampoo, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,100.12,100.12,100,4.8,57,07/2023,"{'ranking_shampoo': 241, 'ranking_hair_care': 784}",
130197,"Okay Pure Naturals, Men's 2 in Shampoo + Soap, 1 Bar Soap, 9 oz (255 g)",Okay Pure Naturals,Shampoo,50.88,50.88,,4.5,27,09/2023,"{""ranking_men's_shampoo"": 9, ""ranking_men's_grooming"": 71, 'ranking_bar_soap': 144, 'ranking_shampoo': 245, 'ranking_bath_&_shower': 464}",
75772,"Giovanni, 2chic, Repairing Shampoo, For Damaged, Over-Processed Hair, Blackberry + Coconut Milk, 24 fl oz (710 ml)",Giovanni,Shampoo,143.79,143.79,200,4.6,1603,07/2017,"{'ranking_shampoo': 254, 'ranking_hair_care': 825}",
75791,"Giovanni, 2chic, Ultra-Volume Shampoo, For Fine, Limp Hair, Papaya + Tangerine Butter, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,64.62,100,4.6,1356,07/2017,"{'ranking_shampoo': 254, 'ranking_hair_care': 825}",
75784,"Giovanni, 2chic, Ultra-Luxurious Shampoo, To Pamper Stressed-Out Hair, Cherry Blossom + Rose Petals, 24 fl oz (710 ml)",Giovanni,Shampoo,143.79,143.79,100,4.7,1189,07/2017,"{'ranking_shampoo': 254, 'ranking_hair_care': 825}",
111240,"Luseta Beauty, Argan Oil Shampoo, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,110.48,110.48,100,4.6,256,11/2021,"{'ranking_shampoo': 261, 'ranking_hair_care': 843}",
125921,"SheaMoisture, Kids 2-In-1 Curl & Shine Shampoo & Conditioner, Coconut & Hibiscus, 8 fl oz (237 ml)",SheaMoisture,Shampoo,85.59,85.59,,4.5,77,08/2023,"{'ranking_baby_shampoo': 19, 'ranking_baby_conditioners_&_detanglers': 29, 'ranking_baby_&_kids_bath,_skin,_hair': 144, 'ranking_shampoo': 248, 'ranking_hair_care': 813}",out of stock
92491,"Dove, Oxygen Moisture Shampoo, For Fine Hair, 12 fl oz (355 ml)",Dove,Shampoo,38.99,38.99,100,4.5,522,02/2020,"{'ranking_shampoo': 268, 'ranking_hair_care': 875}",
142298,"Dove, Scalp + Hair Therapy, Hydrating Shampoo, 9.25 fl oz (273 ml)",Dove,Shampoo,78.63,78.63,,4.8,8,05/2024,"{'ranking_shampoo': 279, 'ranking_hair_care': 914}",
125898,"SheaMoisture, Men, Moisturizing Shampoo, Raw Shea Butter & Mafura Oil, 15.8 oz (444 ml)",SheaMoisture,Shampoo,68.21,68.21,100,4.8,78,07/2023,"{'ranking_shampoo': 285, 'ranking_hair_care': 930}",
143758,"Dove, Scalp + Hair Therapy, Clarifying Shampoo, 9.25 fl oz (273 ml)",Dove,Shampoo,78.63,70.77,100,4.8,9,08/2024,"{'ranking_shampoo': 295, 'ranking_hair_care': 978}",
75783,"Giovanni, 2chic, Ultra-Luxurious Shampoo, To Pamper Stressed-Out Hair, Cherry Blossom + Rose Petals, 8.5 fl oz (250 ml)",Giovanni,Shampoo,71.8,71.8,100,4.5,911,07/2017,"{'ranking_shampoo': 302, 'ranking_hair_care': 1003}",
143776,"Dove, Men + Care, 2-in-1 Shampoo + Conditioner, Orange & Sage , 17.5 fl oz (517 ml)",Dove,Shampoo,74.32,66.89,,4.8,8,08/2024,"{""ranking_men's_shampoo"": 10, ""ranking_men's_grooming"": 95, 'ranking_conditioner': 224, 'ranking_shampoo': 295, 'ranking_hair_care': 978}",coming soon
133492,"Dove, Ultra Care, Intensive Repair Conditioner, For Damaged Hair, 20.4 fl oz (603 ml)",Dove,Shampoo,65.03,65.03,,4.4,22,11/2023,"{'ranking_conditioner': 241, 'ranking_shampoo': 310, 'ranking_hair_care': 1042}",
114629,"Dove, Coconut & Hydration Shampoo, 25.4 fl oz (750 ml)",Dove,Shampoo,79.3,79.3,100,4.5,121,07/2022,"{'ranking_shampoo': 315, 'ranking_hair_care': 1058}",
107500,"Dove, Men+Care, 3 Shampoo + Conditioner + Body Wash, SportCare, Endurance with Orange Peel Extract, 20.4 fl oz (603 ml)",Dove,Shampoo,81.74,81.74,,4.7,100,08/2021,"{""ranking_men's_shampoo"": 12, ""ranking_men's_body_wash_&_shower_gel"": 25, ""ranking_men's_grooming"": 116, 'ranking_body_wash_&_shower_gel': 214, 'ranking_conditioner': 246}",
111246,"Luseta Beauty, Jamaican Black Castor Oil Shampoo, For Thin & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,110.48,99.43,100,4.5,231,11/2021,"{'ranking_shampoo': 324, 'ranking_hair_care': 1077}",
121941,"L'Oréal, Ever Pure, Moisture Shampoo with Rosemary, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,100.12,100.12,,4.7,61,06/2023,"{'ranking_shampoo': 324, 'ranking_hair_care': 1077}",
133493,"Dove, Ultra Care, Intensive Repair Shampoo, For Damaged Hair, 20.4 fl oz (603 ml)",Dove,Shampoo,65.04,65.04,,4.5,21,11/2023,"{'ranking_shampoo': 324, 'ranking_hair_care': 1077}",
142657,"Kitsch, Solid Shampoo & Body Wash Bar, Ultra Sensitive, 3.2 oz (91 g)",Kitsch,Shampoo,110.51,110.51,100,5.0,2,08/2024,"{'ranking_body_wash_&_shower_gel': 222, 'ranking_shampoo': 324, 'ranking_bath_&_shower': 604, 'ranking_hair_care': 1077}",
121375,"Mielle, Anti-Frizz Shampoo, Avocado & Tamanu, 12 fl oz (355 ml)",Mielle,Shampoo,124.98,124.98,,4.6,124,05/2023,"{'ranking_shampoo': 328, 'ranking_hair_care': 1104}",
143791,"SheaMoisture, Bond Repair Shampoo, Amla Oil, 13 fl oz (384 ml)",SheaMoisture,Shampoo,94.34,84.91,,5.0,8,08/2024,"{'ranking_shampoo': 328, 'ranking_hair_care': 1104}",coming soon
121933,"L'Oréal, Elvive, Dream Lengths Curls, Moisture Push Shampoo, 12.6 fl oz (375 ml)",L'Oréal,Shampoo,55.85,55.85,,4.8,62,06/2023,"{'ranking_shampoo': 337, 'ranking_hair_care': 1136}",
143763,"Dove, Sulfate-Free Shampoo, Color Care , 13.5 fl oz (400 ml)",Dove,Shampoo,64.57,58.11,,4.2,4,08/2024,"{'ranking_shampoo': 337, 'ranking_hair_care': 1136}",
107557,"Dove, Men + Care, Shampoo, Purifying, Charcoal + Clay, 25.4 fl oz (750 ml)",Dove,Shampoo,94.26,94.26,,4.7,471,09/2021,"{""ranking_men's_shampoo"": 15, ""ranking_men's_grooming"": 139, 'ranking_shampoo': 353, 'ranking_hair_care': 1194}",
124456,"Cantu, Flaxseed Smoothing Shampoo, 13.5 fl oz (400 ml)",Cantu,Shampoo,66.89,66.89,,4.5,54,07/2023,"{'ranking_shampoo': 353, 'ranking_hair_care': 1194}",
138628,"L'Oréal, Elvive, Total Repair 5, Repairing Shampoo, Damaged Hair, 25.4 fl oz (750 ml)",L'Oréal,Shampoo,86.71,86.71,,4.6,25,01/2024,"{'ranking_shampoo': 353, 'ranking_hair_care': 1194}",
143765,"Dove, Sulfate-Free Shampoo, Silky Smooth, 13.5 fl oz (400 ml)",Dove,Shampoo,64.57,58.11,,4.5,4,08/2024,"{'ranking_shampoo': 353, 'ranking_hair_care': 1194}",
101311,"Dove, Amplified Textures, Hydrating Cleanse Shampoo, 11.5 fl oz (340 ml)",Dove,Shampoo,66.73,66.73,,4.4,213,11/2020,"{'ranking_shampoo': 344, 'ranking_hair_care': 1167}",out of stock
124834,"Creme Of Nature, Certified Natural Argan Oil From Morocco, Sulfate Free Moisture & Shine Shampoo, 20 fl oz (591 ml)",Creme Of Nature,Shampoo,105.41,105.41,,4.4,26,08/2023,"{'ranking_shampoo': 372, 'ranking_hair_care': 1259}",
96213,"Okay Pure Naturals, Black Jamaican Castor Oil, Shampoo, 12 fl oz (355 ml)",Okay Pure Naturals,Shampoo,87.22,87.22,,4.5,451,11/2019,"{'ranking_shampoo': 379, 'ranking_hair_care': 1289}",
124700,"Mielle, Soothing Shampoo, Oats & Honey, 8 fl oz (237 ml)",Mielle,Shampoo,95.91,95.91,,4.8,15,07/2023,"{'ranking_shampoo': 379, 'ranking_hair_care': 1289}",
136941,"Luseta Beauty, Tangle Free Shampoo, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,104.67,104.67,,4.9,13,12/2023,"{'ranking_shampoo': 379, 'ranking_hair_care': 1289}",
143771,"Dove, Nourish & Clarify Shampoo, 12 fl oz (355 ml)",Dove,Shampoo,34.2,30.78,,4.1,14,08/2024,"{'ranking_shampoo': 379, 'ranking_hair_care': 1289}",
142304,"Dove, Love Your Lasting Length, Sulfate-Free Shampoo, 13.5 fl oz (400 ml)",Dove,Shampoo,64.57,64.57,,4.5,11,05/2024,"{'ranking_shampoo': 379, 'ranking_hair_care': 1289}",
120670,"SheaMoisture, Scalp Moisture Shampoo, Aloe Butter, 13 fl oz (384 ml)",SheaMoisture,Shampoo,107.26,107.26,100,4.5,164,05/2023,"{'ranking_shampoo': 390, 'ranking_hair_care': 1336}",
108722,"Cantu, Shea Butter for Natural Hair, Complete Conditioning Co-Wash, 10 oz (283 g)",Cantu,Shampoo,66.87,52.96,,4.5,472,08/2021,"{'ranking_shampoo': 401, 'ranking_hair_care': 1377}",
125042,"L'Oréal, Ever Pure, Volume Shampoo, Lotus, 8.5 fl oz (250 ml)",L'Oréal,Shampoo,100.12,100.12,,4.6,30,07/2023,"{'ranking_shampoo': 401, 'ranking_hair_care': 1377}",
143772,"Dove, Curl Definition & Strength Shampoo, For Curly & Wavy Hair, 12 fl oz (355 ml)",Dove,Shampoo,34.2,30.78,,4.6,5,08/2024,"{'ranking_shampoo': 401, 'ranking_hair_care': 1377}",
111239,"Luseta Beauty, Biotin B-Complex Thickening Shampoo, For Thin & Dry Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Shampoo,110.48,110.48,,4.5,210,11/2021,"{'ranking_shampoo': 390, 'ranking_hair_care': 1336}",out of stock
124861,"Creme Of Nature, Pure Honey, Moisturizing Dry Defense Shampoo, For Dry, Dehydrated Hair, 12 fl oz (355 ml)",Creme Of Nature,Shampoo,64.7,64.7,,4.5,42,07/2023,"{'ranking_shampoo': 413, 'ranking_hair_care': 1426}",
142303,"Dove, Love Your Waves, Sulfate-Free Shampoo, 13.5 fl oz (400 ml)",Dove,Shampoo,64.57,64.57,,3.8,4,05/2024,"{'ranking_shampoo': 401, 'ranking_hair_care': 1377}",out of stock
107555,"SheaMoisture, All Day Frizz Control Shampoo, Papaya & Neroli with Elderflower, 13 fl oz (384 ml)",SheaMoisture,Shampoo,93.03,67.36,,4.3,1823,08/2021,"{'ranking_shampoo': 429, 'ranking_hair_care': 1480}",
129805,"Okay Pure Naturals, For Men, Shampoo, Hair & Beard with All Natural Castor Oil, 16 oz (473 ml)",Okay Pure Naturals,Shampoo,87.23,87.23,,4.7,20,09/2023,"{'ranking_shampoo': 429, 'ranking_hair_care': 1480}",
124448,"Cantu, Revitalizing Shampoo, Acai Berry, 13.5 fl oz (400 ml)",Cantu,Shampoo,66.89,66.89,,4.6,46,07/2023,"{'ranking_shampoo': 413, 'ranking_hair_care': 1426}",out of stock
