product_id,product_name,brand_name,category,volume_in_ml,list_price,discount_price,price_per_ml,discount%,sale_in_30days,sales_revenue,rating,no_of_reviews,first_available,stock_alert,ranking_shampoo,ranking_conditioner,ranking_hair_treatments,ranking_hair_styling
114615,"SheaMoisture, Kids, Leave-In Conditioning Milk with Shea Butter, Thick, Curly Hair, Coconut & Hibiscus, 8 fl oz (237 ml)",SheaMoisture,Conditioner,237.0,85.59,85.59,0.36,0.0,100,8559.0,4.7,935,2022-06-01,in stock,,250,,
125895,"SheaMoisture, Men, Deep Conditioner, Avocado Butter & Manuka Honey , 15 fl oz (444 ml)",SheaMoisture,Conditioner,444.0,68.21,68.21,0.15,0.0,100,6821.0,4.7,35,2023-07-01,in stock,,250,,
122055,"Giovanni, Biotin & Collagen Strengthening Conditioner, 13.5 fl oz (399 ml)",Giovanni,Conditioner,399.0,94.78,94.78,0.24,0.0,0,0.0,4.7,103,2023-06-01,in stock,,260,,
121932,"L'Oréal, Elvive, Dream Lengths Curls, Moisture Seal Conditioner, Wavy to Curly Hair, 12.6 fl oz (375 ml)",L'Oréal,Conditioner,375.0,55.84,55.84,0.15,0.0,0,0.0,4.8,45,2023-06-01,in stock,,260,,
75786,"Giovanni, 2chic, Ultra-Luxurious Conditioner, To Pamper Stressed-Out Hair, Cherry Blossom + Rose Petals, 24 fl oz (710 ml)",Giovanni,Conditioner,710.0,143.79,143.79,0.2,0.0,0,0.0,4.7,716,2017-07-01,in stock,,268,,
129776,"Okay Pure Naturals, Black Jamaican Castor Oil, Coconut Curls, Leave in Deep Conditioner, 1.25 fl oz (37 ml)",Okay Pure Naturals,Conditioner,37.0,21.79,21.79,0.59,0.0,0,0.0,4.8,50,2023-09-01,in stock,,268,,
75785,"Giovanni, 2chic, Ultra-Luxurious Conditioner, To Pamper Stressed-Out Hair, Cherry Blossom + Rose Petals, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,100,7180.0,4.6,842,2017-07-01,in stock,,275,,
124681,"Mielle, Nourishing Leave-In Conditioner, Mango & Tulsi, 12 oz (340 g)",Mielle,Conditioner,357.38214285714287,145.16,145.16,0.41,0.0,0,0.0,4.5,42,2023-07-01,in stock,,275,,
125030,"L'Oréal, EverPure, Purple Conditioner, Hibiscus, 6.8 fl oz (200 ml)",L'Oréal,Conditioner,200.0,100.11,100.11,0.5,0.0,0,0.0,4.7,47,2023-07-01,out of stock,,260,,
75793,"Giovanni, 2chic, Ultra-Volume Conditioner, For Fine, Limp Hair, Papaya + Tangerine Butter, 24 fl oz (710 ml)",Giovanni,Conditioner,710.0,143.79,129.41,0.18,10.0,100,12941.0,4.6,2062,2017-08-01,in stock,,282,,
120673,"SheaMoisture, Anti-Dandruff Conditioner, Apple Cider Vinegar, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,107.26,107.26,0.28,0.0,100,10726.0,4.5,102,2023-05-01,in stock,,282,,
143759,"Dove, Curl Definition & Strength Leave-In Conditioner, For Curly & Wavy Hair, 7.5 fl oz (222 ml)",Dove,Conditioner,222.0,64.53,58.08,0.26,10.0,0,0.0,4.3,6,2024-08-01,in stock,,282,,
124455,"Cantu, Flaxseed Smoothing Leave-In or Rinse-Out Conditioner, 13.5 fl oz (400 ml)",Cantu,Conditioner,400.0,66.89,66.89,0.17,0.0,0,0.0,4.4,25,2023-07-01,in stock,,290,,
120671,"SheaMoisture, Scalp Moisture Conditioner, Aloe Butter, 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,107.26,107.26,0.28,0.0,0,0.0,4.5,113,2023-05-01,in stock,,303,,
124724,"Mielle, Anti-Shedding Conditioner, Sea Moss Blend, 8 fl oz (236.6 ml)",Mielle,Conditioner,236.6,106.8,106.8,0.45,0.0,0,0.0,4.6,67,2023-07-01,in stock,,303,,
124465,"Cantu, Guava Scalp Relief Conditioner, For Natural Curls, Coils & Waves , 13.5 fl oz (400 ml)",Cantu,Conditioner,400.0,66.89,66.89,0.17,0.0,0,0.0,4.8,41,2023-07-01,in stock,,303,,
124685,"Mielle, Moisture RX, Moisturizing And Anti-Breakage Conditioner, Hawaiian Ginger, 12 fl oz (355 ml)",Mielle,Conditioner,355.0,95.93,95.93,0.27,0.0,0,0.0,4.5,27,2023-07-01,in stock,,303,,
125033,"L'Oréal, Ever Pure, Volume Conditioner, Lotus, 8.5 fl oz (250 ml)",L'Oréal,Conditioner,250.0,100.12,100.12,0.4,0.0,0,0.0,4.9,22,2023-07-01,in stock,,303,,
143769,"Dove, Nourish & Clarify Conditioner, 12 fl oz (355 ml)",Dove,Conditioner,355.0,34.2,30.78,0.09,10.0,0,0.0,4.5,2,2024-08-01,in stock,,303,,
121373,"Mielle, Anti-Frizz Slip & Seal Leave-In Conditioner, Avocado & Tamanu , 8 fl oz (237 ml)",Mielle,Conditioner,237.0,124.96,124.96,0.53,0.0,0,0.0,4.5,186,2023-05-01,in stock,,315,,
121374,"Mielle, Anti-Frizz Conditioner, Avocado & Tamanu, 12 fl oz (355 ml)",Mielle,Conditioner,355.0,124.97,124.97,0.35,0.0,0,0.0,4.6,99,2023-05-01,in stock,,315,,
138629,"L'Oréal, Elvive, Total Repair 5, Repairing Conditioner, Damaged Hair, 25.4 fl oz (750 ml)",L'Oréal,Conditioner,750.0,86.7,86.7,0.12,0.0,0,0.0,4.9,22,2024-01-01,in stock,,315,,
143790,"SheaMoisture, Bond Repair Conditioner, Alma Oil , 13 fl oz (384 ml)",SheaMoisture,Conditioner,384.0,94.34,84.91,0.22,10.0,0,0.0,4.7,7,2024-08-01,in stock,,315,,
121940,"L'Oréal, Ever Pure, Moisture Conditioner with Rosemary, 8.5 fl oz (250 ml)",L'Oréal,Conditioner,250.0,100.12,100.12,0.4,0.0,0,0.0,4.5,57,2023-06-01,out of stock,,303,,
108744,"Cantu, Shea Butter, Smoothing Leave-In Conditioning Lotion, 10 oz (284 g)",Cantu,Conditioner,297.81845238095235,70.5,55.88,0.19,20.74,0,0.0,4.5,505,2021-08-01,in stock,,326,,
125034,"L'Oréal, EverStrong, Thickening Conditioner, Rosemary Leaf, 8.5 fl oz (250 ml)",L'Oréal,Conditioner,250.0,100.12,100.12,0.4,0.0,0,0.0,4.9,38,2023-07-01,in stock,,326,,
143760,"Dove, Protective Conditioner,  Color Care , 13.5 fl oz (400 ml)",Dove,Conditioner,400.0,64.56,58.1,0.15,10.01,0,0.0,5.0,1,2024-08-01,in stock,,326,,
98854,"Luseta Beauty, Color Brightening, Purple Conditioner, For Blonde & Gray Hair, 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,131.25,131.25,0.26,0.0,0,0.0,4.5,353,2020-01-01,in stock,,340,,
124844,"Creme Of Nature, Ultra-Moisturizing Conditioner, For Dehydrated Hair, Mango & Shea Butter , 12 fl oz (354 ml)",Creme Of Nature,Conditioner,354.0,50.18,50.18,0.14,0.0,0,0.0,4.7,35,2023-07-01,in stock,,340,,
143788,"SheaMoisture, Bond Repair Leave-In Conditioner, Amla Oil, 11 oz (311 g)",SheaMoisture,Conditioner,327.6002976190476,100.72,90.65,0.28,10.0,100,9065.0,5.0,4,2024-08-01,in stock,,340,,
133491,"Dove, Ultra Care, Daily Moisture Conditioner, For Dry Hair, 20.4 fl oz (603 ml)",Dove,Conditioner,603.0,65.03,65.03,0.11,0.0,0,0.0,4.5,4,2023-11-01,in stock,,340,,
124688,"Mielle, Moisture RX, Moisturizing Overnight Conditioner, Hawaiian Ginger, 12 oz (340 g)",Mielle,Conditioner,357.38214285714287,95.93,95.93,0.27,0.0,0,0.0,4.5,122,2023-07-01,in stock,,356,,
124717,"Mielle, Deep Conditioner, Rice Water & Aloe Vera Blend, 8 oz (227 g)",Mielle,Conditioner,238.2547619047619,95.91,95.91,0.4,0.0,0,0.0,4.7,28,2023-07-01,in stock,,356,,
134514,"Camille Rose, Jansyn's Moisture Max Conditioner, Coconut Milk & Aloe Vera, 8 oz (226.8 g)",Camille Rose,Conditioner,238.2547619047619,143.11,143.11,0.6,0.0,0,0.0,5.0,6,2024-03-01,in stock,,356,,
92501,"Dove, Oxygen Moisture Conditioner, For Fine Hair, 12 fl oz (355 ml)",Dove,Conditioner,355.0,38.99,38.99,0.11,0.0,0,0.0,4.7,245,2020-02-01,in stock,,367,,
114558,"Giovanni, 2chic, Ultra Shine Conditioner, For All Hair Types, Tsubaki +White Tea, 8.5 fl oz (250 ml)",Giovanni,Conditioner,250.0,71.8,71.8,0.29,0.0,0,0.0,4.7,139,2022-07-01,in stock,,367,,
121936,"L'Oréal, Elvive, Hyaluron + Pump, 72H Hydrating Conditioner, Dry, Dehydrated Hair, 12.6 fl oz (375 ml)",L'Oréal,Conditioner,375.0,55.84,55.84,0.15,0.0,100,5584.0,4.6,116,2023-06-01,in stock,,367,,
136945,"Luseta Beauty, Glossy Pearl Conditioner , 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,104.67,104.67,0.21,0.0,0,0.0,4.6,22,2023-12-01,in stock,,367,,
129804,"Okay Pure Naturals, Shampoo, Conditioner & Treatment, 3-in-1 Hair & Beard, For Men, 16 oz (473 ml)",Okay Pure Naturals,Conditioner,473.0,101.76,101.76,0.22,0.0,0,0.0,4.2,12,2023-09-01,in stock,,,,
130199,"Okay Pure Naturals, Men Professional 2-in-1 Shampoo & Conditioner, 8 oz (237 ml)",Okay Pure Naturals,Conditioner,237.0,72.67,72.67,0.31,0.0,0,0.0,4.7,3,2023-10-01,in stock,447.0,367,,
142296,"Dove, Scalp + Hair Therapy, Hydrating Conditioner, 9.25 fl oz (273 ml)",Dove,Conditioner,273.0,78.63,70.77,0.26,10.0,0,0.0,5.0,2,2024-08-01,in stock,,367,,
96211,"Okay Pure Naturals, Black Jamaican Castor Oil, Conditioner, 12 fl oz (355 ml)",Okay Pure Naturals,Conditioner,355.0,87.22,87.22,0.25,0.0,0,0.0,4.5,218,2019-11-01,in stock,,386,,
114557,"Giovanni, 2chic, Ultra Shine Leave-In Conditioning & Styling Elixir, For All Hair Types, Tsubaki +White Tea, 4 fl oz (118 ml)",Giovanni,Conditioner,118.0,71.78,71.78,0.61,0.0,0,0.0,4.7,177,2022-07-01,in stock,,386,,
136944,"Luseta Beauty, Tangle Free Conditioner, For All Hair Types, 16.9 fl oz (500 ml)",Luseta Beauty,Conditioner,500.0,104.67,85.32,0.17,18.49,0,0.0,4.9,16,2023-12-01,in stock,,386,,
134511,"Camille Rose, Strengthening Leave-In Conditioner, Rosemary Oil, 8 fl oz (236 ml)",Camille Rose,Conditioner,236.0,125.69,125.69,0.53,0.0,0,0.0,4.3,18,2023-12-01,in stock,,386,,
142297,"Dove, Scalp + Hair Therapy, Strengthening Conditioner, 9.25 fl oz (273 ml)",Dove,Conditioner,273.0,78.63,70.77,0.26,10.0,0,0.0,4.5,2,2024-08-01,in stock,,386,,
143762,"Dove, Protective Deep Conditioner, Silky Smooth, 13.5 fl oz (400 ml)",Dove,Conditioner,400.0,64.56,58.1,0.15,10.01,0,0.0,4.0,1,2024-08-01,in stock,,386,,
118741,"Creme Of Nature, Argan Oil Intensive Conditioning Treatment , 12 fl oz (354 ml)",Creme Of Nature,Conditioner,354.0,65.43,56.78,0.16,13.22,0,0.0,4.6,34,2023-04-01,in stock,,402,,
